uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
6533437aa5b307a6e5f2ee35007da84e,"Here is a list of 14 notable cases in chronological  order:1.    The Roswell  Incident: In 1947, a UFO allegedly crashed near Roswell, New Mexico. The U.S.  military initially claimed to have recovered the wreckage of a Flying Saucer.  However, the story quickly changed that the wreck was a weather balloon, and  the incident has been the subject of much speculation and conspiracy theories  since.2.    Gordon Cooper: accounts 1951. An astronaut and test pilot, Gordon claimed to have witnessed a  flying saucer while on a mission in 1951. He described seeing multiple craft as  silver and circular, flying higher than he could in a jet fighter. Cooper also  reported seeing a negative film of a flying saucer landing on three telescoping  legs. When his film crew approached, the vehicle flew off. He sent the film to  D.C. and didn't hear anything since.3.     The ICBM  Claim: In 1964, Robert Jacobs, a U.S. Air Force officer, claimed to have  witnessed a UFO disabling an intercontinental ballistic missile (ICBM) during a  test launch. After the story broke, Jacobs' was hassled repeatedly at his home,  and an explosion destroyed his mailbox.Credits: Supplied Image; Author: Chris Lehto; 4.    The Westall  UFO incident: In 1966 Westall, Victoria, Australia, According to witness  accounts, a large, unidentified flying object descended into a nearby grassy field,  where it stayed for 20 minutes. Students and a teacher at a nearby school  reported seeing the craft depart with five smaller aircraft.5.   The Nuclear  Event at Malmstrom: In 1967, Robert Salas, a U.S. Air Force officer, claimed  that a ""hovering orange fireball"" at the gate knocked all ten nuclear  missiles offline! Salas has been holding a press conference in Washington every  five years since. Rep Gallagher put Salas's account into the U.S. congressional  record summer of 2022.6.   The  Rendlesham Forest Incident: 1980. The Rendlesham UFO event, also known as the  ""British Roswell,"" refers to a series of reported UFO sightings near  a U.S./ British military base in Suffolk, England. One of the key witnesses to  the events was John Burroughs, a U.S. Air Force security officer. According to  his testimony, he and several other airmen observed strange lights in the sky  and even encountered a glowing, metallic ship on the ground.7.    The Belgian  Wave: In 1989 and 1990, was a series of mass UFO sightings. ""Three unusual  lights"" prompted the launch of 2 F-16 fighters. One hundred forty-three  witnesses spoke up afterward. Dozens of police reportedly saw the objects.  Flight radars recorded the things, but there was some controversy because a  primary photo later proved fake.8.    Ariel School: On September 16, 1994, a group of students and teachers at Ariel School in  Ruwa, Zimbabwe, reported seeing a UFO hovering over the school grounds. According  to one student, the UFO was ""shaped like a flattened disc and was silver  in color. It was about the size of two classrooms and had a series of red and  green lights around the edges."" The students made similar compelling  accounts and haven't changed their story in decades!9.    The  ""Varginha UFO incident"": refers to a supposed crash of a Tic-Tac-like  vehicle near Varginha, Brazil, in 1996. According to eyewitness accounts, two  humanoid creatures were spotted and captured by authorities. One military troop  died from supposedly touching a being. US C-130 aircraft allegedly transported  the wreckage and beings.10. The Phoenix Lights: on March 13, 1997, a series of  UFO sightings occurred across Nevada and Arizona. Over 750 people across  multiple states saw strange lights in large triangular formations flying  silently overhead. A self-proclaimed Air Force maintenance troop called the  local news that night and said two F-15s launched from nearby Luke Air Force  Base to intercept the lights. The pilots returned shaken and  ""scared."" Witnesses said the flying lights made up a 300-m-long  boomerang.11. Turkey UFO: In the summers of 2007, 2008, and 2009, a  security guard Yalcin Yilmaz, filmed strange lights and what appeared to be  metallic flying saucers. Roger Lear, a noted Ufologist, reportedly saw the  saucers with his own eyes after a UFO conference in Istanbul, Turkey. He said  you could ""see beings"" in the windows. Yilmaz used a super long-range  zoom lens and filmed very detailed footage of a UFO. Some experts claim it was  a misidentified cruise ship or just a hoax.I plan to go to Turkey and investigate for myself summer  of 2023.12. The Nimitz Incident: November 2004 The Modern Smoking  Gun. The Nimitz engagement made me and many other people take notice of the Phenomenon.  During training exercises off the coast of San Diego, the new Princeton Radar  picked up strange radar contacts coming down from space. They reset the radar,  and the contacts were still there. After a week of this, radar operator Kevin  Day vectored new squadron commander, F-18 Pilot David Fravor, to identify the  contacts. The pilots reported engaging with a ""flying Tic-Tac"" for 5  minutes. The ""white, smooth object"" moved without inertia and seemed  to interact with the water surface or a larger object just under the water. The  Tic-Tac reportedly left ""as if shot like a bullet.""13. The Gimbal Case: In 2013, a box-orb UFO was  reportedly seen ""almost daily"" by Navy F-18 pilots after a new radar  upgrade. The sightings, one captured on video as ""The Gimbal"" video,  have been the subject of much debate and speculation, with some experts  claiming that it was caused by ""glare."" I show it is still anomalous  on my YouTube channel through two different methods.14. Catalina Islands ""Drone Swarm"": Finally, in  2019, there were multiple UFO drone sightings off the coast of San Diego,  including an encounter with the USS Omaha. A Navy visual team recorded the  drones in optical and night vision. Some footage shows the objects going  underwater, although skeptics argue it is an apparent optical illusion. Task  force lead Scott Bray said they were ""probably drones,"" but insiders  say the military still considers them unidentified objects. This short list doesn't include Project Blue Book, the  U.S. Air Force's investigation, nor does it have the U.K.'s MOD Files. What case would you add to the list? Let us know at The  Portugal News!  Additionally, check out the videos for most of these  cases on my YouTube channel Lehto Files.",Where is the UFO Evidence? 14 Notable Cases,https://www.theportugalnews.com/news/2022-12-27/where-is-the-ufo-evidence-14-notable-cases/73288,portugalnews,www.theportugalnews.com,7,913
08332a7c0b6828bdb728ebd950f971e6,"The feeling of optimism was expressed to the Lusa by the  presidents of the Portuguese Association of Bars, Discotheques and Animators  (APBDA), Ricardo Tavares, and of the National Association of Discotheques  (ADN), José Gouveia.“Expectations are high. The hotels are at 90% capacity.  Therefore, we believe that the end of the year will be very positive for the  sector. We want to get off on the right foot and believe that next year will be  one of growth and recovery”, the president of APBDA told Lusa.In the same vein, José Gouveia expressed the desire for a  “full return to New Year’s Eve before the pandemic”.""The expectation is high because we all hope that the nightlife  establishments fill up"", pointed out the president of ADN.Difficulties Despite the optimism, the associations warned of the  difficulties the sector is experiencing, at a time when they are still trying  to recover from the losses resulting from the measures to combat the covid-19  pandemic.“The sector is experiencing some difficulties, namely  because it has started to pay all the moratoriums, both on covid financing and  rents. It is a very high burden to pay. There are spaces that are paying double  the rent they used to pay, as they went two years without paying”, said Ricardo  Tavares.In this sense, the president of the Portuguese Association  of Bars and Discotheques admitted that he will seek more support from the  sector's entrepreneurs.""We are trying with the Government to give us a break  of three to six months next year with the moratoriums so that businesses can  face their debts"", he underlined.For his part, José Gouveia considered that the recovery in  the sector is “positive”, although “slow”, as a result of inflation and 19  months in which the activity was closed.“The problem here is the hole left behind. There was,  effectively, a very large drop here during the 19 months in which the  establishments were closed, thus being a progressive recovery”, he said.Ricardo Tavares, the president of ADN defended that the  Government will have to be “more attentive” to the difficulties experienced in  the sector. “The Government was a little dormant on this matter. A  certain amount of attention should be paid to the development of these  activities and whether they need some support”, he stressed.",High hopes for New Year,https://www.theportugalnews.com/news/2022-12-30/high-hopes-for-new-year/73417,portugalnews,www.theportugalnews.com,4,358
999c5c201a96a7ab78436a94647c68ea,"The epidemic activity of the flu showed an increasing trend,  with “a predominance of subtype A(H3)(92.1%), associated with greater severity  in the most vulnerable populations. The A(H1) pdm09 subtype was also identified  (7.5%).On the other hand, the notification of cases of infection by  SARS-CoV-2 showed a decreasing trend.In this period, consultations in Primary Health Care of the  National Health Service (SNS) increased by 24.7% compared to the previous week,  and there was a slight decrease in the proportion of consultations due to flu  syndrome (-0.16 percentage points) .SNS24 demand (calls) stabilised and INEM demand (calls)  increased compared to the previous week.The report reports high vaccination coverage against  covid-19 and the flu. Influenza vaccination coverage (73%) is close to that  recommended by ECDC and WHO (75%) for age groups aged 65 years and over.",More flu and less Covid-19,https://www.theportugalnews.com/news/2022-12-23/more-flu-and-less-covid-19/73245,portugalnews,www.theportugalnews.com,4,117
677b959ecfec3448e5e87b323fcce5cb,"The telecommunication-based  travel code was launched on February 13, 2020. As a part of China's COVID-19  prevention and control measures, the code has been used to check the travel  history of people in the country. Users could access it through WeChat or  Alipay. ",End of travel codes,https://www.theportugalnews.com/news/2022-12-12/end-of-travel-codes/72871,portugalnews,www.theportugalnews.com,4,38
48c67cee8febe15e9b1a25a2b66cca25,"According to data released by Pordata, and based on information  from the 2021 Census, last year there were 5,970,677 homes in Portugal, 4,042  of which were improvised. In 2011, however, there were 6,612 makeshift houses  and a total of 5,859,540 dwellings.In addition, 12.1% of homes in Portugal are vacant, a number  that compares with 12.5% recorded in 2011. The data also reveal that, in 2021, 70% of the dwellings  were occupied by the owner.",12% of homes vacant in Portugal,https://www.theportugalnews.com/news/2022-12-26/12-of-homes-vacant-in-portugal/73270,portugalnews,www.theportugalnews.com,5,60
9390f3b53baca228674c18940284dd1a,The announcements come as  it is reported that Chinese hospitals are currently overwhelmed by Covid-19  patients. ,Reopening borders,https://www.theportugalnews.com/news/2022-12-28/reopening-borders/73357,portugalnews,www.theportugalnews.com,2,14
3b88779e90ca1415f43f7a463675af1e,"In a written response to Lusa regarding the increase in  SARS-CoV-2 infections in China, the Ministry of Health assured that the  Portuguese authorities are monitoring the epidemiological situation ""in  conjunction with European partners and international organisations, namely  within the scope of activity of the European Center for Disease Prevention and  Control"".Even so, and unlike some countries, Portugal does not  foresee the reinforcement of measures to control and mitigate the pandemic.""At this time, and according to the available  information, no changes in procedures or additional measures are foreseen, with  genomic surveillance of SARS-CoV-2 continuing through the National Reference  Laboratory"", said the Ministry of Health.The abrupt end of China's ""zero covid"" policy is  raising concerns in several countries, including the United States, which is  considering entry restrictions for Chinese travellers, as China is currently  facing the largest wave of infections in the world, amplified by the appearance  of new variants.The lack of transparency regarding the number of contagions,  which the authorities have stopped publishing daily and say it is difficult to  count since the tests are no longer mandatory, is also cause for concern. In view of the increase in infections, the Italian  government has already announced the obligation to carry out a covid-19 test  for travellers from China, a measure that was previously implemented in the  Lombardy region, where the international airport of Malpensa, in Milan, is  located.",Portugal monitoring Covid-19 in China,https://www.theportugalnews.com/news/2022-12-29/portugal-monitoring-covid-19-in-china/73391,portugalnews,www.theportugalnews.com,4,213
8301128b7acf175c32de572aeab6e503,"The Portuguese Riviera, which stretches from the West of Lisbon all the  way to Sintra, is one of the most expensive coastline regions in the country.  Amongst the cities making up the beautiful area, Cascais is one that especially  stands out with its chic and tropical landscapes and its luxurious quality of  life. From colorful Portuguese style mansions to new and modern beachside  condos, Cascais has something to offer for everyone. With its international schools, efficient public transportation system,  as well as parks and beaches, the area is continuously attracting international  investors and expats. One of the most attractive features of living in Cascais  is the fact that one can enjoy the luxurious Riviera lifestyle – palm trees in  their backwards and sun-soaked beaches all around – while benefiting from  a cost of living which is still below the international market average. As well, Cascais  remains 45 minutes away from the capital city by train, hence many working  professionals and families choose to have the best of both worlds by residing  in the area and working in Lisbon.  Despite the current economic climate, the real estate market in Portugal  remains stable and liquid. In Cascais, property prices remain high, particularly in the luxury segment, as demand continues to exceed supply and the region continues to  attract international investors, expats and Portuguese natives alike. According  to JLL Q2 market pulse report, the cost of real estate for the area of  Cascais/ Estoril has remained stable with an average sale price  of €8,000 to €10,500 per square meter –the upper bound representing the average  sales price for new builds or high-end properties. Moreover, in the second  quarter of the year, the median house rental value in the district of Cascais  increased by +19.6% compared to the previous year.  The demand for properties in Cascais is not expected to decrease as  buyers from this market segment tend to be high-income families that turn to  prime real estate investment during high inflationary periods. Also, since  these investors tend to be marginally less affected by increasing mortgage  rates, the interest of diverse investors in Cascais’s property market is  expected to persist. Purchasing a property on the Portuguese Riviera should  thus be considered a long-term investment considering the robustness of its  property market.  Jeanne Paquette   Market Research Analyst at EQTY Capital  References: INE & JLL",Cascais: The Portuguese Riviera ,https://www.theportugalnews.com/news/2022-10-12/cascais-the-portuguese-riviera/71065,portugalnews,www.theportugalnews.com,4,365
5e238ff9f56619cb37e81207e2ac24a5,"Reacting to the resignation of the Minister of  Infrastructure and Housing, Pedro Nuno Santos, on Wednesday night, to “assume  political responsibility” for awarding the compensation of 500 thousand euros  from TAP to the former Secretary of State for the Treasury, Alexandra Reis, the  president of the SPAC, Tiago Faria Lopes, stated that the official “finally  assumed” political responsibility for this case.“But it is not just political responsibility that is at  stake. There is another responsibility, which is an operational, business responsibility,  namely because there is public money” involved in this case of compensation  from TAP, said Tiago Faria Lopes, referring to the “two players” who are still  at TAP, the CEO , Christine Ourmières-Widener, and the chairman, Manuel Beja.“As a matter of solidarity, and loyalty to the minister  [Pedro Nunes], if the minister resigns, naturally, we all hope that they [CEO  and chairman] resign,” he said, listing the reasons why he defends these two  layoffs at the airline.First, “due to all these scandals” related to TAP; second,  due to the lie they wrote” to the Securities Market Commission (CMVM). “If they  lie to the CMVM, which is the regulatory body, they are guaranteed to lie to  taxpayers and TAP Air Portugal workers”, he defended.As for a possible departure of the CEO of TAP, the president  of the SPAC says that “there is evidence” that there is an addendum to the  contract of Christine Ourmières-Widener that determines that at the end of the  contract, or due to early termination, she will have a bonus. “Guaranteed that  this bonus, based on the half million euros that Alexandra Reis received, will  be much greater. The scandal will be greater. Now it remains to be seen whether  it is true or not,” he said.The resignation of Pedro Nuno Santos was the third in the  Government in two days, after Alexandra Reis, from the Treasury, at the centre  of the controversy over TAP's compensation, and the Secretary of State for  Infrastructure, Hugo Santos Mendes, who accompanied the decision by Pedro Nuno  Santos.The Minister of Finance, Fernando Medina, dismissed the  Secretary of State for the Treasury on Tuesday, less than a month after  Alexandra Reis took office and after four days of controversy over the  compensation of 500 thousand euros from TAP, supervised by Pedro Nuno Santos. Alexandra Reis received compensation for leaving early, in  February, as executive administrator of the air carrier. In June, she was  nominated by the Government for the presidency of Navegação Aérea de Portugal  (NAV) and this month she was chosen for Secretary of State for the Treasury.Related articles:€980 million more for TAPCalls for the government to explain TAP situationMinister for Infrastructure resigns in TAP scandal",Pilots call for TAP CEO resignation,https://www.theportugalnews.com/news/2022-12-29/pilots-call-for-tap-ceo-resignation/73405,portugalnews,www.theportugalnews.com,5,416
3efe71b1ede3481be71117c2de60f498,"The law currently in force determines that there can be no  place for “the sale of property” when this, despite being pledged in the  context of tax debt, is intended “exclusively for the debtor’s own and  permanent residence or that of his household”.This 'brake' on the sale of family homes pledged by the tax  authorities has been in force since May 2016, resulting from proposals by the  PS, PCP, BE, and Verdes.In response to Lusa, an official source from the Tax and  Customs Authority (AT) specified that, between 2019 and October of this year,  the law in question covered 2,318 situations.The number of owned and permanent homes seized with  suspended sales steps rose to 838 in 2019, according to the same data from AT  which also indicates that in 2020 636 of these situations were accounted for and  252 in 2021.This year, between January and October, 592 houses were  pledged, but whose sale is suspended under the aforementioned law. The same official AT source specified that the drop observed  in 2021 reflects the effects of the measures then taken in the context of  mitigating the effects of the covid-19 pandemic, namely the decision to suspend  all processing of tax enforcement proceedings, with effect from the 1st of January  until the 31st of March 2021.","Tax authorities halted the sale of 2,318 homes ",https://www.theportugalnews.com/news/2022-12-25/tax-authorities-halted-the-sale-of-2318-homes/73250,portugalnews,www.theportugalnews.com,7,193
1f0cdb65685b61bd964f7c9d89d882c1,"Around 10 percent of the value of new loans for the purchase  of a house were allocated to foreign citizens, according to estimates by the  Bank of Portugal (BdP). This growth is explained as being due to the high  demand from foreigners for housing in Portugal and by the fact that these  buyers are now increasingly of working age.According to a report by DN ""Credit to foreign citizens  (residents and non-residents) has increased in the recent period, but continues  to have a small weight"", says latest Financial Stability Report, which  also reveals that ""of the value of new credit operations in 2021 and in  the first half of 2022, 10% was granted to foreign citizens"". DN/Dinheiro Vivo questioned the supervisor about the nominal value of the loans in  question, but an official source clarified that ""the requested information  includes an estimated component, which is why the reference in the Financial  Stability Report is a percentage and rounded to the nearest decimal  point"". But if we look at the weight of foreigners in the stock of  housing loans granted by banks - that is, not only in new loans but in the  total amount on the banks' balance sheets - there is an increase. There was an  increase from 6.4 percent to 7 percent between the end of 2019 and June 2022.The Bank of Portugal also notes that home loans granted by  national financial institutions to foreign citizens tend to have lower risk  indicators. The loan to value ratio (LTV) is lower and contract maturities are  also shorter.More foreign buyersThis increase in home loans granted to foreign citizens  coincides with a strong appetite for national real estate. ""Housing  transactions by non-residents have increased significantly in the recent  period, in particular involving buyers residing outside the European  Union"", indicated the Bank of Portugal.The Bank of Portugal concludes that this external demand has  contributed to the increase in property prices ""The regional heterogeneity  of demand from non-residents, contributes to a differentiated evolution of  prices between regions. In particular, in the recent period, marked by the  increase of demand from non-residents, the growth of house prices has been more  accentuated in regions where their weight is higher and the percentage of  transactions financed by credit is lower"", reads the same document.In the second quarter of 2022, the median house price grew,  year-on-year, by 19.8 percent in the Algarve, 14.5 percent in the Metropolitan  Area of Lisbon, 11 percent in Porto and 10.8 percent in the rest of the  country. ""In aggregate terms, the percentage of transactions financed  using domestic credit has increased in recent years, but remains 25 percentage  points below that observed in 2009"", details the Bank of Portugal. Reflecting a greater intensity of demand from non-residents  in certain areas of the country, the weight of credit in housing transactions  differs significantly by region. In the Algarve, the percentage of transactions  financed by home loans, in 2021, was around 20 percent. In other words, the  majority of property purchases were paid for in cash or using credit from  foreign banks. In the Metropolitan Areas of Lisbon and Porto, it represented  around 60 percent and 70 percent of the value of transactions, respectively,  reaching more than 80 percent in the remaining regions.",10% of home loans given to foreign buyers,https://www.theportugalnews.com/news/2022-12-21/10-of-home-loans-given-to-foreign-buyers/73093,portugalnews,www.theportugalnews.com,7,493
37b3b6c80fead269024e3aea4605790e,"The Ministry of Health explains that these vaccines were  destroyed in view of the expiry date of the batches acquired at the European level,  from December 2020 (starting month of the vaccination campaign) until 30  November 2022.“By the end of the year, it is expected that 1.3 million  doses of additional vaccines will reach their expiry date”, says a statement.According to the Ministry of Health, Portugal has one of the  lowest rates of disuse in Europe, as a result of the combination of the “great  adherence” of the Portuguese to vaccination and “an effective and responsible”  management of the supply of vaccines.In order to optimise the doses of vaccines available,  Portugal has since 2021, been reselling and donating vaccines, “in a solidary  commitment to promote the reduction of asymmetries in global accessibility to  vaccines against Covid-19”.“To date, around 8 million vaccines have been donated and  more than 2.5 million doses have been sold”, stresses the ministry, adding that  the national authority for the drug (Infarmed) is monitoring studies that may  lead to an extension of the deadline for the validity of batches of vaccines,  within the scope of the efficient management plan for vaccines depending on the  supply cadence and period of validity of the different batches.According to the Government, this determination depends on  the evidence generated by the laboratories and subsequent authorization by the  European Medicines Agency (EMA).  ",2.1 million Covid-19 vaccines discarded in Portugal,https://www.theportugalnews.com/news/2022-12-13/21-million-covid-19-vaccines-discarded-in-portugal/72912,portugalnews,www.theportugalnews.com,5,213
48c3dfa2ad1b1db9b3cf851f716edfea,"Providing rentals in 17 popular golfing regions around the  globe, Clubs for Hire, a Dublin-based company, stocks the latest sets from many of the top golf brands. Now, golfers will have the opportunity to play with PXG's  flagship golf clubs, which continue to gain popularity for their outstanding  performance.  Tony Judge, Founder of Clubs to Hire said, ""I  tested PXG GEN5 Golf Clubs in October and November and was amazed at the  quality and detail in the sets. The clubs performed beyond my  expectations. I especially enjoyed the performance of the 0311 GEN5 Driver. PXG  has raised the bar and we are delighted to give our clients the opportunity to  enjoy the sets on their golfing trips abroad."" Clubs to Hire will allow customers to book sets  beginning this week and collect their chosen set in both Faro, Portugal, and  Malaga, Spain, from March 1, 2023.    Sets will be available in stiff or regular, with steel or graphite shafts. PXG  GEN5 Golf Clubs will be offered as a 12-club set that includes three wedges, a  PXG putter, and a golf bag. Longer shafted and lady sets will also be  available.    Richard Blamey, PXG general manager for EMEA, said: ""We are delighted to  partner with Clubs to Hire to continue to help support golfers' holiday habits  and, ultimately, get our clubs in the hands of more people. We have no doubt  that using the latest PXG clubs will top off their trip and improve their  experience on the course."" Clubs to Hire rents the latest products from TaylorMade,  Callaway, Titleist, PING, PXG, Cobra, and Wilson Staff. All sets are booked via  its website www.clubstohire.com",Clubs to Hire will make PXG's finest equipment available to golfers through its Top Shelf Rental Program Experience ,https://www.theportugalnews.com/news/2022-12-19/clubs-to-hire-will-make-pxgs-finest-equipment-available-to-golfers-through-its-top-shelf-rental-program-experience/73087,portugalnews,www.theportugalnews.com,18,254
6355af4bce6d25e294c919a3fa39fb67,"According  to Christian tradition, the Magi Kings gave gifts to the baby Jesus, and, in  Portugal, this date is also celebrated.Kings'  DayKings Day  is celebrated on 6 January and the tradition, which dates back to the 8th  century, is celebrated, where Catholics venerate the Magi Kings Melchior,  Gaspar, and Baltazar. According to biblical texts and stories passed down from  generation to generation, the three Kings offered Jesus gold, frankincense, and  myrrh. Each of the gifts has a meaning, and some of these gifts have remained  present in the Catholic tradition, such as the gold in the church's buildings  and artefacts and incense, used in various celebrations.Normally,  on the 6 January, people will sing the “janeiras”, which are popular  Christmas-themed songs, usually linked to the Christian tradition. “Janeiras”  are sung from door-to-door and as a form of thanks, the inhabitants of the  house let the singers in and offer wine, and sweets, among other delicacies.It is on  Epiphany, known in Portugal as Dia de Reis, that the Portuguese cease their  Christmas celebrations. It is on that day that the Christmas lights in the  streets are turned off, as well as the Christmas trees are dismantled, as  people look forward to entering the New Year with all the luck in the world.Bolo ReiBolo Rei is  probably the Christmas delicacy most consumed by the Portuguese during the  Christmas season.Despite  being a very Portuguese delicacy, its history goes back to the Roman  festivities. The Catholic Church later took advantage of the tradition and  converted it to Christianity, linking it with Christmas.Credits: PA; Author: PA; In  Portugal, Bolo Rei became popular in the 19th century, based on a French recipe  for a crown-shaped cake. However, with the end of the monarchy, the  nomenclature of the cake was at risk, as the republicans wanted to eliminate  everything that could be related to the monarchy. For a while, pastry shops  adopted other names for the cake, such as Bolo Nacional, Bolo de Natal, or even  Ex-Bolo-Rei. Even so, republican governors were unhappy with the changes and  created names such as Bolo Presidente and Bolo Arriaga, in honour of the first  president of the Portuguese republic.Credits: PA; Author: PA;Nomenclatures  aside, Bolo Rei kept its original name, however, at the end of the 20th century  some changes were made. For a long time, Bolo Rei brought a small toast and a  broad bean. The toast would bring joy to whoever received it, and the broad  bean would dictate who would have to buy the Bolo Rei the following year.  However, in 1999, Portuguese law dictated that it would not be allowed to place  gifts in Bolo Rei, as it could constitute a health hazard, due to the  possibility of asphyxiation, or gastric diseases.The Bolo  Rei is nothing more than a cake, made with light dough, and decorated with  candied fruit and powdered sugar. The cake even has a long shelf life and if it  starts to get dry, the Portuguese usually cut some slices and toast them in the  oven, to eat with butter, at any time of the day. There is  also a variant of Bolo Rainha, with the same recipe, but decorated with dried  fruits.Credits: PA; Author: PA; ",Kings’ Day in Portugal,https://www.theportugalnews.com/news/2022-12-28/kings-day-in-portugal/73294,portugalnews,www.theportugalnews.com,4,486
7e7d4c7b420467b0e3464a7b0199cf2f,"Sunday’s performance in  London was part of ChessFest, which claims to be the UK’s largest one-day chess  event.Organisers said the living  chess pieces would perform a re-enactment of Bobby Fischer’s game three victory  against Boris Spassky at the 1972 World Chess Championship, marking its 50 year  anniversary.They also planned to  revisit a game between former world champion Garry Kasparov and his robotic  nemesis Deep Blue.The event took place from  11am and was free of charge. It included free chess  lessons, giant chess sets and the chance to challenge a Grandmaster at speed  chess.",Living chess set featuring 32 actors turns heads at London’s ChessFest,https://www.theportugalnews.com/news/2022-07-19/living-chess-set-featuring-32-actors-turns-heads-at-londons-chessfest/68800,portugalnews,www.theportugalnews.com,11,85
57cf514d9268f0d4a7b4168419976e60,"Regions that registered house prices above the national  average were the Algarve (2,000 euros per square metre), Lisbon (1,813),  Madeira (1,436) and Porto (1,370), according to INE.The municipality of Lisbon presented the highest value per  square metre – 3,531 euros.The median price of homes purchased by buyers with tax  domicile in Portugal was 1,273 euros per square metre, rising to 2,105 euros  for buyers with a tax domicile abroad. At an international level, the median among buyers from the  European Union was 1,788 euros per square metre, rising to 2,565 euros per  square metre in the other countries.Related article:Property rents continue to riseFewer houses being built in PortugalFall in Portugal house prices ruled out",What is the average price of a property in Portugal?,https://www.theportugalnews.com/news/2022-12-22/what-is-the-average-price-of-a-property-in-portugal/73092,portugalnews,www.theportugalnews.com,9,100
ea40350a2021f545100ad158eadf109c,"Other popular choices include cities in Spain, Luxembourg,  Switzerland, and the Netherlands – some of the main destinations for Portuguese  emigration, which could explain the influx at a time when families are looking  to reunite.According to eDreams, Portuguese prefer to travel for  4-5 days (39%) or have a slightly longer stay of 7-11 days (35%).With regard to bookings, there is a trend towards timely  preparation: more than a third (33%) book trips 31-60 days in advance, or even  more (20% 61-90 days in advance and 24% more than three months). However,  nearly a quarter of travellers (23%) continue to book more last minute, with  bookings between 6 and 30 days before their departure date. Finally, eDreams also looked at data from travellers looking  for Portugal at this time of year. Over a third (34%) of visitors come from  France, followed by Spain (12%), Switzerland (11%), the UK (10%), and Germany  (9%) – again, some of the countries where the Portuguese most emigrate. The  most popular destinations are Lisbon, Porto, and Faro.",Festive travel trends revealed,https://www.theportugalnews.com/news/2022-12-22/festive-travel-trends-revealed/73212,portugalnews,www.theportugalnews.com,4,142
50b1ab2c66ed9174683ffcfa0b5051dd,"According to the SPACE study, carried out by the European Central Bank (ECB), which investigates financial behaviour in the eurozone  every two years, among residents of the Monetary Union, the use of physical  money has reduced. It is a trend in most eurozone countries, but especially  prevalent in southern European countries: Portugal, Greece, Spain, and Cyprus.But Europeans still like physical money. For 60% of European  citizens, being able to have physical money is still important. In addition,  people believe that using cash makes them more aware of their spending habits. Faced  with possible energy crises and power outages, the discussion of banknotes and  coins versus digital payments becomes relevant.In the 19 countries of the eurozone, payments are generally  made with banknotes and coins. But even so, the percentage of cash payments in  all transactions dropped to 59% in 2022. Three years earlier, the share was  72%, and six years earlier 79%.Measured in terms of turnover, card payments are, for the  first time, surpassing cash payments. According to ECB data, 46% of sales in  stores were paid by card and 43% in cash. Differences in the proportion of coin  and banknote payments are due to the fact that small amounts are more often  paid in cash, while large amounts are more likely to be paid by debit or credit  card.The survey results illustrate a continuing trend towards  fewer physical payments at points of sale. But consumers are also shopping  online more and more often. The percentage of e-commerce payments in all  payments rose to 17% in 2022, compared to 6% three years earlier. In terms of  turnover, the share grew from 14% to 28%. Most Europeans do not want to do without banknotes and  coins. For 60% of Eurozone consumers, these elements are 'very important' or  'quite important'. Germans and Austrians are at the top of the list of fans of  physical money.",Portuguese turning their back on physical cash,https://www.theportugalnews.com/news/2022-12-25/portuguese-turning-their-back-on-physical-cash/73254,portugalnews,www.theportugalnews.com,7,287
02519315f4fe6f56f480bd241889af85,"According to the Spanish press, the Portuguese international  was authorised to use the Valdebebas facilities, and was training with his  eldest son. The Portuguese is a free player at the moment, since he  ended his contract with Manchester United before the World Cup.Related articles:Ronaldo heading to Saudi Arabia?Marcelo thanks Ronaldo",Ronaldo training at Real Madrid,https://www.theportugalnews.com/news/2022-12-14/ronaldo-training-at-real-madrid/72973,portugalnews,www.theportugalnews.com,5,50
3fa287172ff00012c6055c2028afe205,"Data from the flight and hotel search platform reveals that  ""the demand for flights rose by 230%, and that of hotels by 180%, at the  end of 2022 compared to the previous year"", according to a statement.In addition, users ""spend 70% more time looking for  different solutions, budgets, and alternative dates, for an offer that best  suits their budget"".These 10 most sought-after cities by the Portuguese to spend  the end of the year 2022, according to Jetcost: 1. Paris2. Madeira3. Lisbon4. Porto5. London6. Barcelona7. Madrid8. Amsterdam9. São Miguel 10. GenoaRelated articles:New Year’s Eve party in Praia do CarvoeiroCelebrate New Year’s Eve in the AlgarveNew Year with the Gipsy Kings ",Where do Portuguese want to spend New Year?,https://www.theportugalnews.com/news/2022-12-27/where-do-portuguese-want-to-spend-new-year/73321,portugalnews,www.theportugalnews.com,7,89
